marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	1646950	R2QFY09QEGA0JL	B00N594MA2	286350549	Amazon Gift Card - Print - Birthday Birthstone: July (Ruby)	Gift Card	5	1	1	N	Y	perfect card	this card was perfect for the person because they are real gem!	2015-08-29
US	43271990	R23SMBAX9W5Z05	B00P8N49M4	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	cute animation catchy tune	2015-08-29
US	2763684	R2QSHBRI516JNU	B004KNWWO0	802996579	Amazon.com Gift Cards - Print at Home	Gift Card	5	0	0	N	Y	Five Stars	Good!	2015-08-29
US	34135291	R2RSZYJOV37YJA	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Great!	2015-08-29
US	24026095	R1ZB1PQC819HZP	B00C5UMHOU	113108617	Amazon Gift Card - Print - Flower Pots	Gift Card	5	0	0	N	Y	For some circumstances, this is the ideal, extremely usable gift.	Great service to have this available. Instantly useable by just about anyone.	2015-08-29
US	44667240	R35QUOF2ZEMAL9	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Good deal	Great Gift idea!	2015-08-29
US	38584182	R2EBMXJDBZNQWU	B00A4EK2XW	129396926	Amazon eGift Card - Cheers!	Gift Card	5	1	1	N	Y	Five Stars	Worked perfect for the last minute gift	2015-08-29
US	3280085	R1UE9HM2S4R710	BT00DC6QU4	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	N	Five Stars	EeEeeee	2015-08-29
US	44372758	RMYEDV03FLDMV	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	It is working great!!!!!  Thanks for good job.	2015-08-29
US	19015839	R1R05Y4ZFWPTHA	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	So easy	2015-08-29
US	152135	RDQH0YA93T1QH	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	1	7	8	N	Y	Not happy"(	Very bad online system, always too complicated security actions and then it lands with a general interface with not adapted interface for pads. Really hope they will improve their concept, also the support is not that good. Sorry, desapointed comparing to other online services alike.	2015-08-29
US	22856778	R18XNEQ37J7NGC	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Great gift	I bought this for my son who has an Amazon account and lives in Israel	2015-08-29
US	1209881	R36H9HE6JQGY7T	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Very convenient	Very convenient,very surprised to get $10!	2015-08-29
US	25016515	R1ARES16QABJ1W	B00EPLSTE4	703544070	Amazon eGift Card - 21st Birthday (Wine)	Gift Card	5	0	0	N	Y	What fun! My niece loved this specialty message for her ...	What fun!  My niece loved this specialty message for her birthday... after all, you're only 21 once.  I'd highly recommend this gift card.	2015-08-29
US	37908228	R31F03RH71G5P0	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	great job amazon.	2015-08-29
US	14331745	R1P9510BG4KZS3	B00XWKAPA0	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Delighted everything good and simple	2015-08-29
US	15881312	R2HFU6V02L44KE	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	3	1	1	N	Y	Worked for us	Worked fine as a solution to our continued indecisiveness over the gift. Recipient was appreciative.	2015-08-29
US	807125	R285QB04IMWWOM	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Let them decide.	Great way to gift someone!	2015-08-29
US	37515947	RFF6B6E289J1N	B004LLIL8M	893830995	Amazon eGift Card - Seasonal (Beach Time)	Gift Card	5	0	0	N	Y	Gift card	How can you not love a gift card.	2015-08-29
US	12173627	RPGDGPS2WPB70	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Quick and easy	2015-08-29
US	24997944	R3INPHNEZ9OJTA	B00H5BMIHA	846705449	Amazon eGift Card - Purr-fect Birthday (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Laugh	I laughed out loud when I saw it!	2015-08-29
US	13068278	RZA6Q5QGZX9F5	B004KNWWMW	647374203	Amazon Gift Card - Print - Happy Birthday (Balloons)	Gift Card	5	0	0	N	Y	It was real easy. it is emailed to you	First time trying one of these. It was real easy. it is emailed to you, you print it out and I mailed mine inside a birthday car. I'll use it again.	2015-08-29
US	11590714	R8GJCQH9U5YC	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	5	1	1	N	Y	Fun Birthday Wish, Song and Money Gift to Spend at Amazon.com	I loved this card with song!  The person I sent it to loved it, too!  This is such an easy and much less expensive way to send a card with your own personal wish and a money gift to spend any way you desire at Amazon!  Thanks for offering such a great solution for us!  Kathy	2015-08-29
US	47142117	R1W2NR457DZV9P	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Always a pleasant experience.	2015-08-29
US	41184089	R2XV6TLHJHILY9	B004LLIL2I	249994915	Amazon eGift Card - Happy Birthday (Balloons)	Gift Card	5	0	0	N	Y	Five Stars	who doesnt love an amazon gift card? you can buy anything on here!	2015-08-29
US	125085	R36X7IAVYKANKJ	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	4	1	1	N	N	Fast, but not without its flaws.	These giftcards are great for multiple reasons:<br /><br />You want to get something expensive, but don't have the money on any one card.<br />You want to send someone an instant gift card to their email to shop with<br />You simply don't like the physical variation<br /><br />For people who don't have high limits on any cards, or have enough money in their checking account this is an especially convenient choice.<br /><br />As Amazon doesn't allow you to pay with multiple cards, you would instead use your respective cards to buy yourself one of these gift cars. You redeem them to your account. Rinse and repeat.<br /><br />This makes it so you can buy that one expensive item you normally could not afford on any one of your cards.<br /><br />DOWNSIDE:<br /><br />While the first 2 or 3 of these will be fairly instant (within 5 minutes) you will run into a wall if you try to buy to many at once. After about 3 in a short period of time Amazon will be forced to manually authorize each of these with their respective banks.<br /><br />This can take 3-4 hours.<br /><br />Please ... Read more	2015-08-29
US	47776008	R3GTBMCVZ86FXT	B0066AZGJI	480731329	Amazon eGift Card - Upload Your Photo - Birthday	Gift Card	5	0	0	N	Y	Great Idea	Great way to gift someone. No add on costs as there are for gift cards like VISA. Very easy-peezy online process. Will use again!	2015-08-29
US	18894081	R3GBZZQK64NVCX	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	our Grandaughter loved this card	2015-08-29
US	45539196	R3F65DN2MJHSSG	B0091JL1I6	349029296	Amazon.com Gift Card in a Mini Amazon Shipping Box (Various Card Designs)	Gift Card	5	0	0	N	Y	Five Stars	Great shopping tool	2015-08-29
US	29752137	R38ZUGSC683L7O	B00A4EK6VK	594365733	Amazon eGift Card - Happy Birthday (Cupcakes)	Gift Card	5	0	0	N	Y	Great way to gift someone who is a fellow Amazon ...	Great way to gift someone who is a fellow Amazon shopper. Emailing is the best way to go...instant credit and don't have to keep track of card.	2015-08-29
US	36468690	R16UN3T2KVI2D0	B005ESMKMO	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	0	0	N	Y	Five Stars	Great gifts!	2015-08-29
US	24453530	R2A9X9URM7EVOA	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	2	1	1	N	Y	Two Stars	got gift card thru coin star and had trouble reading code	2015-08-29
US	15193457	R3NMY2RJOVZXRO	BT00CTOYC0	506740729	Amazon.com $15 Gift Card in a Greeting Card (Amazon Surprise Box Design)	Gift Card	5	1	1	N	Y	LOVE	What's not to Love, an Amazon gift card is the best!	2015-08-29
US	37535505	R3N8AD2NRBWV4B	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Easy to gift card	2015-08-29
US	14217231	R3NYQR8IM1VBOH	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Product received as expected and on time, thank you!	2015-08-29
US	2126364	R1H2WWD1OB5ERC	B004LLIL5A	346014806	Amazon eGift Card - Celebrate	Gift Card	5	0	0	N	Y	Five Stars	Excelente	2015-08-29
US	51679836	R10T9PANARK10P	B00I5426SM	887841728	Amazon eGift Card - Congratulations (Starbursts)	Gift Card	5	0	0	N	Y	Five Stars	Best gift card ever.  Written with superb verbosity.	2015-08-29
US	20548667	R15Z3KYOZTO66O	B007RFEL42	743153911	Amazon.com Gift Card in a White Gift Box (Classic White Card Design)	Gift Card	3	0	0	N	Y	Three Stars	Plastic case that holds the markers was broken.	2015-08-29
US	14323945	RP8ZJBO2H07BJ	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Excellent gift	2015-08-29
US	22503382	R33V0NHXUGDEOT	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	love it	2015-08-28
US	20451116	R1C1UIWAVPW3PL	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	3	1	1	N	Y	Three Stars	Great	2015-08-28
US	15677957	R3I5HNRU3W8XMU	BT00CTP2N0	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	perfect gift for the niece and nephew	Came right when they said it would...perfect gift for the niece and nephew!	2015-08-28
US	944929	RYJB1LJ0FNM22	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	five stars	five stars	2015-08-28
US	15809587	R28EQC2JUEV185	B00A44A3Y0	578402716	Amazon Gift Card - Print - Happy Birthday (Candles)	Gift Card	5	1	1	N	Y	Always a great Gift	Always a great Gift	2015-08-28
US	44235822	RMFXTVVDEYZBG	B0091JKU5Q	340283309	Amazon.com Gift Card for Any Amount in a Snowflake Tin (Happy Holidays Card Design)	Gift Card	4	0	0	N	Y	Xmas	Great for gift card giving..something extra.	2015-08-28
US	22920686	R1G6KKE1LRC6BY	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	1	1	1	N	Y	One Star	I never received this gift card at all	2015-08-28
US	34246719	R3BIDJ7KYEIRG4	B00JDQKUE8	6623877	Amazon.com Gift Card in a White Heart Tin (Classic White Card Design)	Gift Card	5	0	0	N	Y	nice presentation	had problems when I got my order (the tin was all dented in and could not possibly be used for a wedding gift). Contacted Amazon who made it right - love you Amazon!	2015-08-28
US	44924214	R3DRSJV4F1QBI7	B00G4IV1F0	766194619	Amazon eGift Card - Happy Holidays (Stockings)	Gift Card	5	1	1	N	Y	Awesome Gift	As usual these gift cards have saved the day. Convenient. Superlative. Recipients always pleased.	2015-08-28
US	29247991	RF3WCUT0VT6IN	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Most welcome present!	2015-08-28
US	15821693	RLZ102XDW1L7V	BT00DDVMVQ	20546152	Amazon eGift Card - Smile	Gift Card	5	0	0	N	Y	Five Stars	Love the convenience !!!	2015-08-28
US	41940109	R3MQWM3W56UE96	B004LLILK0	563689981	Amazon eGift Card - Happy Father's Day (Hammock)	Gift Card	5	0	0	N	Y	Five Stars	Always a winner when your father-in-law reads e-books on a regular basis!	2015-08-28
US	122637	ROIAEJZPMG717	B005FGQHKQ	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	2	2	N	N	Five Stars	I bought these because I can never have enough amazon gift cards.	2015-08-28
US	26442527	R39SUJCQHJLUOE	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	5	2	2	N	Y	Five Stars	Convenient way to send a gift and ejoyed by recipient	2015-08-28
US	239611	RQOCSFV5QF533	BT00DC6QU4	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	N	Five Stars	hola soy Liliana	2015-08-28
US	43683248	R39EXA7LGLJ7P1	B004LLIL28	213407031	Amazon eGift Card - Happy Birthday (Español)	Gift Card	5	0	0	N	Y	Five Stars	Excellent service and the products is great. No problems. Thank you.	2015-08-28
US	41731091	R11SF8RPU0Y8EM	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	1	1	1	N	Y	One Star	Unable to use for MP3 purchase due to card being purchased with an international credit card.	2015-08-28
US	23127441	ROCWZ11Z9Z76P	B00JDQKWS2	6623877	Amazon.com Gift Card in a White Heart Tin (Classic White Card Design)	Gift Card	5	0	0	N	N	Nice tin for a wedding	Speedy delivery..Nice tin for a wedding.	2015-08-28
US	42839828	R8M9RO1ZNSMLB	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	My granddaughter was very pleased with this gift card.	2015-08-28
US	44038497	R2SQP0HP6OS9OA	B00CT77B7M	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	It is the best gift card for any person who loves reading on a Kindle!	2015-08-28
US	29065677	R2YXO2D7PA07Z9	B00G4IVZH4	522848627	Amazon Gift Card - Print - Chanukah (Light and Laughter)	Gift Card	5	2	2	N	Y	Five Stars	Great gift!	2015-08-28
US	568445	R41IJSS2663UP	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	N	Five Stars	I wish that if a gift card goes unused the balance just gets sent back to me. Otherwise its a pain in the neck.	2015-08-28
US	6463839	R3PGK4H0TANCI3	B008EN466O	564167907	Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs)	Gift Card	5	2	2	N	Y	Five Stars	Great gift	2015-08-28
US	39673181	R70TC0IDDW1NV	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	excellebnt	2015-08-28
US	11872728	RSGTAXX09D4O2	B00ADR2XIC	743153911	Amazon.com Gift Card in a White Gift Box (Classic White Card Design)	Gift Card	1	7	7	N	Y	Disappointed	Cute box but mine looks like its been walked all over! How did no one see this before sending it out! Truly disappointed!!	2015-08-28
US	681047	R1ES0DKLOFKWP8	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	very good	2015-08-28
US	119593	R7KZ02B3BKYH	B005FGQHKQ	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	1	1	N	N	Amazon has something for everyone	Was able to purchase these on Amazon day with an added bonus of $10. Spending $45 to get $55 was probably one of the best deals available that day. Since I wasn't giving these away I just added them to my gift card balance.<br /><br />1.Go to &#34;Your Account&#34;<br />2.On &#34;Amazon Wallet&#34; check under &#34;Gift Cards&#34;<br />3. Click &#34;Apply a Gift Card to Your Account&#34;<br />4. Scratch off the adhesive on the back off the gift cards and enter the code<br />5. You're all set! You can choose whether to use your gift card balance during the payment section of checkout.	2015-08-28
US	10100082	R1R630HG2FES95	B007V6ETXA	711948638	Amazon eGift Card - Thank You (Smile)	Gift Card	5	0	0	N	Y	Five Stars	Excelente	2015-08-28
US	49253123	R1EUIDZIAJYZWM	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	1	1	N	Y	Five Stars	As promised.	2015-08-28
US	19175985	RWGGHQ599H8FL	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	A good gift that I will continue to send to my ...	Got to the birthday boy in a timely manner.  A good gift that I will continue to send to my friends and family.	2015-08-28
US	9054782	R1X0N28S68BYJI	B00B2TFSO6	89375983	Amazon eGift Card - Thank You (Note)	Gift Card	5	0	0	N	Y	Five Stars	Excellent.	2015-08-28
US	4157581	R3LLB3BRRBUYYM	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Great!!	2015-08-28
US	22076964	R1FJ9SNCMN91WZ	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Quick and easy!	2015-08-28
US	13399295	R1NGIKFLEYOW9J	B005FGQHKQ	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	3	3	N	N	We are always spending money on amazon so this was great. Spent all $55 within the first week	I got these on a sale that came with a free $10 gift card for buying. We are always spending money on amazon so this was great. Spent all $55 within the first week. Would definitely do again when they run a promotion or if we need gifts to send to people.	2015-08-28
US	159336	RKTCM09P2V10Z	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	4	1	1	N	N	Fast, but not without its flaws.	These giftcards are great for multiple reasons:<br /><br />You want to get something expensive, but don't have the money on any one card.<br />You want to send someone an instant gift card to their email to shop with<br />You simply don't like the physical variation<br /><br />For people who don't have high limits on any cards, or have enough money in their checking account this is an especially convenient choice.<br /><br />As Amazon doesn't allow you to pay with multiple cards, you would instead use your respective cards to buy yourself one of these gift cars. You redeem them to your account. Rinse and repeat.<br /><br />This makes it so you can buy that one expensive item you normally could not afford on any one of your cards.<br /><br />DOWNSIDE:<br /><br />While the first 2 or 3 of these will be fairly instant (within 5 minutes) you will run into a wall if you try to buy to many at once. After about 3 in a short period of time Amazon will be forced to manually authorize each of these with their respective banks.<br /><br />This can take 3-4 hours.<br /><br />Please ... Read more	2015-08-28
US	38067203	RP2TRXY74K13U	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Perfect gift!	2015-08-28
US	51202305	R23DZESWTAB4AZ	B005ESMF1A	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	0	0	N	Y	Christmas is around the corner	Christmas gifts for Amazon fans in family.	2015-08-28
US	41250713	RM6MB7UBBP1HC	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Bought a lot of music	2015-08-28
US	13097243	R1E6DFR0YQVPCB	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	It was cute and was available fast	2015-08-28
US	32413035	R1W13UK6CYHBOA	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Son loved it and the money lol..	2015-08-28
US	1289307	R2A3MHCGI4TK8E	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	1	1	N	Y	Five Stars	i love amazon	2015-08-28
US	382516	R17GD7ZJWDOST0	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	use it to reload my balance for the first time	2015-08-28
US	39998735	RJBKRFDQXCJV	B00N5947Q6	131667593	Amazon Gift Card - Email - Birthday Birthstone: August (Peridot)	Gift Card	5	1	1	N	Y	Five Stars	excellent for gift	2015-08-28
US	1094807	R35M64GBWC4LST	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	awesome way to keep money on your account without any hassles.	2015-08-28
US	149216	R3L3HDD27WUF95	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	4	3	3	N	N	Converted visa gift card- lost a $1 in the process	This is more of a dig at Amazon for not allowing partial payment with non-Amazon gift cards.<br />So I had $10.05 left on a Visa gift card and the only work-around is to purchase an Am. gift card with it. However, Amazon charges you $1 to &#34;verify&#34; the card. So I could only buy a $9.05 gift card- losing 10% at this rate. Shame.<br />They should work this out a) everyone b) loyal customers c) especially PRIME members to waive this &#34;verification&#34; fee.	2015-08-28
US	117618	R34UFFY48HJZ00	B005FGQH7E	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	0	0	N	N	Amazon has something for everyone	Was able to purchase these on Amazon day with an added bonus of $10. Spending $45 to get $55 was probably one of the best deals available that day. Since I wasn't giving these away I just added them to my gift card balance.<br /><br />1.Go to &#34;Your Account&#34;<br />2.On &#34;Amazon Wallet&#34; check under &#34;Gift Cards&#34;<br />3. Click &#34;Apply a Gift Card to Your Account&#34;<br />4. Scratch off the adhesive on the back off the gift cards and enter the code<br />5. You're all set! You can choose whether to use your gift card balance during the payment section of checkout.	2015-08-28
US	2674480	R18WGMZ5ZEW3AL	B005FGQHKQ	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	0	0	N	Y	Got a $10 promo code for these 3-$15 gift card ...	Got a $10 promo code for these 3-$15 gift card ($45 total). So $45 for $55? I'll take it! =)	2015-08-28
